location,country,year,week,latitude,longitude,fruits,vegetables,temp,humidity,precip,windspeed,cloudcover,n_temp,n_humidity,n_precip,n_windspeed,n_cloudcover,dev_temp,dev_humidity,dev_precip,dev_windspeed,dev_cloudcover,frost,lag_2_weeks_temp,lag_2_weeks_humidity,lag_2_weeks_precip,lag_2_weeks_windspeed,lag_2_weeks_cloudcover,lag_2_weeks_dev_temp,lag_2_weeks_dev_humidity,lag_2_weeks_dev_precip,lag_2_weeks_dev_windspeed,lag_2_weeks_dev_cloudcover,lag_2_weeks_frost,lag_1_months_temp,lag_3_months_temp,lag_6_months_temp,lag_9_months_temp,lag_12_months_temp,lag_1_months_humidity,lag_3_months_humidity,lag_6_months_humidity,lag_9_months_humidity,lag_12_months_humidity,lag_1_months_precip,lag_3_months_precip,lag_6_months_precip,lag_9_months_precip,lag_12_months_precip,lag_1_months_windspeed,lag_3_months_windspeed,lag_6_months_windspeed,lag_9_months_windspeed,lag_12_months_windspeed,lag_1_months_cloudcover,lag_3_months_cloudcover,lag_6_months_cloudcover,lag_9_months_cloudcover,lag_12_months_cloudcover,lag_1_months_dev_temp,lag_3_months_dev_temp,lag_6_months_dev_temp,lag_9_months_dev_temp,lag_12_months_dev_temp,lag_1_months_dev_humidity,lag_3_months_dev_humidity,lag_6_months_dev_humidity,lag_9_months_dev_humidity,lag_12_months_dev_humidity,lag_1_months_dev_precip,lag_3_months_dev_precip,lag_6_months_dev_precip,lag_9_months_dev_precip,lag_12_months_dev_precip,lag_1_months_dev_windspeed,lag_3_months_dev_windspeed,lag_6_months_dev_windspeed,lag_9_months_dev_windspeed,lag_12_months_dev_windspeed,lag_1_months_dev_cloudcover,lag_3_months_dev_cloudcover,lag_6_months_dev_cloudcover,lag_9_months_dev_cloudcover,lag_12_months_dev_cloudcover,lag_1_months_frost,lag_3_months_frost,lag_6_months_frost,lag_9_months_frost,lag_12_months_frost
napier,New Zealand,2022,01,-39.4903,176.915,1,1,19.1857142857143,66.3857142857143,1.15714285714286,26.2142857142857,0,18.7954545454545,67.3907792207792,1.54025974025974,25.4402597402597,0,0.39025974025974,-1.00506493506494,-0.383116883116883,0.774025974025975,0,0,21.0142857142857,65.1842857142857,0,24.8857142857143,0,3.31908023483366,-2.9551663405088,-2.06164383561644,-1.02455968688845,0,0,20.4857142857143,11.9285714285714,10.4857142857143,11.4714285714286,16.9285714285714,78.0957142857143,68.6828571428572,79.2271428571429,68.18,66.18,7.05714285714286,0.114285714285714,0.0857142857142857,0,0,21.7142857142857,32.0857142857143,20.1142857142857,23.0142857142857,24.1142857142857,0,0,0,0,0,2.64965986394558,-1.16394557823129,1.06938775510204,-2.27959183673469,-2.85510204081632,8.38551020408163,-2.77034013605442,-1.54319727891156,-11.1155102040816,-5.35517006802721,5.17482993197279,-2.86938775510204,-3.97891156462585,-3.01972789115646,-1.00136054421769,-4.77414965986394,5.23469387755102,-1.07278911564626,2.85918367346939,0.0367346938775519,0,0,0,0,0,0,0,0,0,0
napier,New Zealand,2022,02,-39.4903,176.915,1,1,18.9714285714286,70.4285714285714,1.98571428571429,25.4,0,19.2383116883117,69.999025974026,1.58636363636364,25.3844155844156,0,-0.266883116883118,0.429545454545462,0.399350649350649,0.0155844155844136,0,0,19.3285714285714,73.5728571428572,2.5,23.0857142857143,0,1.04149659863945,3.49965986394558,0.577551020408163,-2.02721088435374,0,0,18.8142857142857,14.4857142857143,9.11428571428571,13.6857142857143,19.55,79.2614285714286,69.21,84.1514285714286,75.2328571428572,72.5,8.02857142857143,0.285714285714286,0.257142857142857,0.428571428571429,0,29.4714285714286,23.5571428571429,17.2571428571429,22.7428571428571,21,0,0,0,0,0,0.857142857142858,0.696598639455782,-0.366666666666667,-0.154421768707484,0.587671232876712,7.28551020408163,0.139047619047631,9.66170068027211,-1.86401360544218,0.245000000000005,6.67891156462585,-1.87755102040816,-1.41904761904762,-1.69863945578231,-1.54452054794521,4.10136054421769,-3.61224489795918,-6.26394557823129,2.11836734693878,-2.69315068493151,0,0,0,0,0,0,0,0,0,0
napier,New Zealand,2022,03,-39.4903,176.915,1,1,19.4714285714286,68.6428571428571,2.44285714285714,26.3428571428571,0,19.2402597402597,68.1929220779221,2.1525974025974,26.6253246753247,0,0.23116883116883,0.449935064935062,0.29025974025974,-0.282467532467535,0,0,19.1857142857143,66.3857142857143,1.15714285714286,26.2142857142857,0,0.39025974025974,-1.00506493506494,-0.383116883116883,0.774025974025975,0,0,21.0142857142857,18.1,9.34285714285714,14.6285714285714,15.8,65.1842857142857,72.8985714285714,76.6457142857143,70.7514285714286,79.4116666666667,0,7.11428571428571,0.685714285714286,2.6,7.36666666666667,24.8857142857143,26.4285714285714,30.2,24.6857142857143,24.4833333333333,0,0,0,0,0,3.31908023483366,3.92108843537415,-0.492517006802721,1.20816326530612,-3.31232876712329,-2.9551663405088,1.83591836734693,-2.55238095238094,-5.3643537414966,5.4300913242009,-2.06164383561644,5.82312925170068,-1.7530612244898,0.891836734693878,5.22077625570776,-1.02455968688845,0.891836734693875,9.01292517006803,3.0578231292517,1.01415525114155,0,0,0,0,0,0,0,0,0,0
napier,New Zealand,2022,04,-39.4903,176.915,1,1,19.2428571428571,72.5714285714286,1.48571428571429,23.3142857142857,0,19.225974025974,70.8562987012987,2.30519480519481,24.9909090909091,0,0.0168831168831183,1.71512987012987,-0.81948051948052,-1.67662337662338,0,0,18.9714285714286,70.4285714285714,1.98571428571429,25.4,0,-0.266883116883118,0.429545454545462,0.399350649350649,0.0155844155844136,0,0,19.3285714285714,13.7,9.01428571428571,12.7714285714286,19.3285714285714,73.5728571428572,87.2257142857143,71.0557142857143,71.3771428571429,75.0685714285714,2.5,14.8571428571429,2.2,1.34285714285714,0,23.0857142857143,24.1714285714286,30.6428571428571,34.1428571428571,24.6857142857143,0,0,0,0,0,1.04149659863945,-0.800680272108844,-1.19523809523809,0.468650793650795,0.363293650793651,3.49965986394558,18.03,-4.31095238095239,-4.50480158730159,3.0032242063492,0.577551020408163,13.7081632653061,0.461224489795918,0.202579365079365,-0.792361111111111,-2.02721088435374,-2.37414965986395,7.63605442176871,11.2921626984127,0.865575396825399,0,0,0,0,0,0,0,0,0,0
napier,New Zealand,2022,05,-39.4903,176.915,1,1,19.8571428571429,68.1142857142857,1.80428571428571,14.0428571428571,74.4857142857143,19.6538961038961,71.2917532467533,0.955844155844156,24.0792207792208,0,0.203246753246752,-3.17746753246753,0.848441558441559,-10.0363636363636,74.4857142857143,0,19.4714285714286,68.6428571428571,2.44285714285714,26.3428571428571,0,0.23116883116883,0.449935064935062,0.29025974025974,-0.282467532467535,0,0,19.1857142857143,18.2857142857143,10.1142857142857,10.3142857142857,20.3428571428571,66.3857142857143,80.3514285714286,68.3842857142857,84.1742857142857,65.8385714285714,1.15714285714286,0.171428571428571,0.485714285714286,2.94285714285714,0.257142857142857,26.2142857142857,23.7857142857143,31.2714285714286,24.6571428571429,32.3571428571429,0,0,0,0,0,0.39025974025974,3.4151663405088,0.387074829931972,-1.63782696177062,2.24489795918367,-1.00506493506494,9.15067514677104,-7.22965986394559,7.43111670020122,-6.15993197278911,-0.383116883116883,-1.01076320939335,-0.746938775510204,-0.203621730382294,-1.14829931972789,0.774025974025975,-0.851956947162428,7.63945578231293,2.49939637826962,8.44625850340136,0,0,0,0,0,0,0,0,0,0
napier,New Zealand,2022,06,-39.4903,176.915,1,1,17.6714285714286,89.8571428571429,15.3371428571429,7.54285714285714,88.6857142857143,18.9855263157895,72.2646710526316,1.48355263157895,23.5868421052632,0,-1.3140977443609,17.5924718045113,13.8535902255639,-16.043984962406,88.6857142857143,0,19.2428571428571,72.5714285714286,1.48571428571429,23.3142857142857,0,0.0168831168831183,1.71512987012987,-0.81948051948052,-1.67662337662338,0,0,18.9714285714286,18.3857142857143,11.3142857142857,8.74285714285714,16.3285714285714,70.4285714285714,63.46,71.3814285714286,83.6142857142857,71.2242857142857,1.98571428571429,0,0.771428571428571,0.114285714285714,4.08571428571429,25.4,31.3142857142857,22.2285714285714,18.0285714285714,25.6571428571429,0,0,0,0,0,-0.266883116883118,3.16122448979592,1.38707482993197,-1.4392118226601,-1.04625850340136,0.429545454545462,-4.90680272108843,-5.19333333333333,6.30587192118226,-1.11442176870749,0.399350649350649,-1.90884353741497,-0.801360544217687,-1.2464039408867,2.35578231292517,0.0155844155844136,4.75918367346939,-1.63061224489796,-2.72729064039409,2.52380952380953,0,0,0,0,0,0,0,0,0,0
napier,New Zealand,2022,07,-39.4903,176.915,1,1,19.6,69.9,0.045,10.95,28.85,18.9815789473684,74.1959210526316,2.35197368421053,23.5092105263158,0,0.618421052631579,-4.29592105263157,-2.30697368421053,-12.5592105263158,28.85,0,19.8571428571429,68.1142857142857,1.80428571428571,14.0428571428571,74.4857142857143,0.203246753246752,-3.17746753246753,0.848441558441559,-10.0363636363636,74.4857142857143,0,19.4714285714286,16.8142857142857,9.22857142857143,12.5428571428571,15.9857142857143,68.6428571428571,74.2014285714286,80.4971428571429,87.0714285714286,69.6485714285714,2.44285714285714,1,1.94285714285714,1.37142857142857,0,26.3428571428571,23.0857142857143,21.4,20.6857142857143,23.3,0,0,0,0,0,0.23116883116883,1.12176870748299,-1.3734693877551,1.8421768707483,-1.23877551020408,0.449935064935062,6.07013605442177,4.81775510204082,12.1997959183673,-4.6656462585034,0.29025974025974,-0.160544217687075,0.675510204081633,0.112244897959184,-1.64149659863946,-0.282467532467535,-3.07619047619048,-1.43537414965986,-2.65578231292517,0.0530612244897952,0,0,0,0,0,0,0,0,0,0
paarl,South Africa,2022,01,-33.7637,18.9716,1,1,21.6,65.9428571428572,2.32857142857143,37.0285714285714,26.6571428571429,21.7883116883117,64.1614935064935,1.51155844155844,37.2961038961039,23.1493506493507,-0.188311688311686,1.78136363636365,0.817012987012987,-0.267532467532462,3.50779220779221,0,23.5428571428571,60.1428571428571,0.0414285714285714,29.1571428571429,5.58571428571429,2.69115646258503,-4.25823129251701,-0.991904761904762,-7.56802721088435,-18.8755102040816,0,19.9857142857143,16.2428571428571,10.1857142857143,16.2857142857143,22.2714285714286,70.0871428571429,71.0114285714286,74.0671428571429,71.52,62.9028571428572,1.24571428571429,6.53428571428571,4.82714285714286,1.74714285714286,0.405714285714286,33.9,34.1857142857143,20.3714285714286,29.6857142857143,39.1428571428571,21.1428571428571,28.7142857142857,25.1428571428571,19.1714285714286,9.02857142857143,-0.648979591836735,-0.214285714285712,-2.36258503401361,-0.219727891156463,0.348299319727893,7.81897959183673,2.08857142857143,-2.63748299319728,-2.02687074829933,-2.48319727891156,0.133877551020408,4.48775510204082,-1.41904761904762,-1.09598639455782,-1.01863945578231,-2.01360544217687,1.49727891156462,-5.86530612244898,2.61904761904762,3.09183673469388,-1.53061224489796,-1.02176870748299,-6.1312925170068,-9.82448979591837,-14.5578231292517,0,0,0,0,0
paarl,South Africa,2022,02,-33.7637,18.9716,1,1,21.6857142857143,65.0714285714286,1.52857142857143,37.7428571428571,24.1857142857143,21.4603896103896,65.4816883116883,1.95357142857143,37.9603896103896,24.9188311688312,0.225324675324675,-0.410259740259747,-0.425,-0.217532467532472,-0.733116883116882,0,19.6857142857143,67.11,3.64285714285714,33.3142857142857,28.2571428571429,-1.11836734693878,1.49074829931973,2.02761904761905,-2.11360544217687,-0.499319727891159,0,20.1714285714286,17.1571428571429,13.0428571428571,16.7285714285714,22.0857142857143,59.15,63.9028571428572,78.2971428571429,74.9514285714286,72.7257142857143,0.2,3.72428571428571,4.18,5.84571428571429,0.32,36.3,38.3714285714286,25.6571428571429,27.2142857142857,39.6571428571429,18.7142857142857,16.7428571428571,24.5857142857143,33.3428571428571,27.6142857142857,-0.421768707482993,-0.0401360544217688,0.431292517006803,0.602040816326529,0.0564625850340121,-6.78619047619048,-4.09537414965986,0.748503401360551,-0.370680272108856,6.04054421768709,-0.809863945578231,1.89095238095238,-1.31401360544218,2.09312925170068,-0.905034013605442,0.882993197278907,5.71972789115647,-1.46734693877551,1.06938775510204,3.50340136054422,-6.76122448979592,-12.5204081632653,-8.88163265306123,3.44965986394558,4.71768707482993,0,0,0,0,0
paarl,South Africa,2022,03,-33.7637,18.9716,1,1,22.1714285714286,64.6285714285714,2.6,36.3142857142857,22.5285714285714,22.0558441558442,64.9963636363636,2.1275974025974,36.2909090909091,24.0603896103896,0.115584415584415,-0.367792207792206,0.472402597402597,0.0233766233766275,-1.53181818181818,0,21.6,65.9428571428572,2.32857142857143,37.0285714285714,26.6571428571429,-0.188311688311686,1.78136363636365,0.817012987012987,-0.267532467532462,3.50779220779221,0,23.5428571428571,19.4571428571429,12.8714285714286,15.1142857142857,20.2714285714286,60.1428571428571,67.5485714285714,84.4128571428572,80.9428571428571,56.22,0.0414285714285714,1.07285714285714,0.424285714285714,6.93,0.457142857142857,29.1571428571429,28.9,19.8285714285714,23.3142857142857,36,5.58571428571429,15.3571428571429,21.0428571428571,21.5,30.6142857142857,2.69115646258503,1.66598639455783,0.0204081632653068,-0.565166340508807,-1.43673469387755,-4.25823129251701,0.795034013605431,8.41585034013606,4.969843444227,-10.2620408163265,-0.991904761904762,-1.58585034013605,-3.86183673469388,4.94821917808219,-0.693469387755102,-7.56802721088435,-3.8156462585034,-6.73741496598639,-1.05078277886497,0.836734693877553,-18.8755102040816,-11.6727891156463,-11.1408163265306,-6.06232876712329,5.55850340136054,0,0,0,0,0
paarl,South Africa,2022,04,-33.7637,18.9716,1,1,21.9,66.2428571428572,2.27142857142857,36.6714285714286,24.2,21.9428571428571,65.8102597402597,1.15207792207792,36.387012987013,22.938961038961,-0.0428571428571445,0.432597402597409,1.11935064935065,0.284415584415584,1.26103896103896,0,21.6857142857143,65.0714285714286,1.52857142857143,37.7428571428571,24.1857142857143,0.225324675324675,-0.410259740259747,-0.425,-0.217532467532472,-0.733116883116882,0,19.6857142857143,16.3571428571429,11.9,13.2285714285714,22.3428571428571,67.11,68.5042857142857,67.7242857142857,73.0857142857143,56.7542857142857,3.64285714285714,2.18428571428571,5.52714285714286,8.96142857142857,0.142857142857143,33.3142857142857,29.3571428571429,23.2571428571429,23,37.8857142857143,28.2571428571429,28.8714285714286,15.7714285714286,22.4571428571429,5.45714285714286,-1.11836734693878,-1.18231292517007,-0.676190476190476,-2.38707482993197,0.825170068027212,1.49074829931973,0.77918367346939,-8.67040816326531,-3.34530612244897,-10.6903401360544,2.02761904761905,-0.486734693877551,-0.381632653061224,5.37489795918367,-0.848231292517007,-2.11360544217687,-5.14965986394558,-4.30816326530612,-2.21360544217687,2.98639455782313,-0.499319727891159,-4.69795918367347,-17.9741496598639,-6.10884353741496,-16.5040816326531,0,0,0,0,0
paarl,South Africa,2022,05,-33.7637,18.9716,1,1,21.8428571428571,62.5571428571429,0.457142857142857,28.6142857142857,27.3,21.938961038961,65.2731818181818,1.37805194805195,36.1915584415584,22.9246753246753,-0.096103896103898,-2.71603896103895,-0.920909090909091,-7.57727272727273,4.37532467532468,0,22.1714285714286,64.6285714285714,2.6,36.3142857142857,22.5285714285714,0.115584415584415,-0.367792207792206,0.472402597402597,0.0233766233766275,-1.53181818181818,0,21.6,18.8571428571429,12.7571428571429,14.6571428571429,20.8,65.9428571428572,66.5714285714286,74.4728571428571,82.1314285714286,67.5671428571429,2.32857142857143,0,6.59,6.71857142857143,0.457142857142857,37.0285714285714,27.8714285714286,27.0142857142857,23.5714285714286,29.4142857142857,26.6571428571429,16.9,26.7571428571429,33.4285714285714,25.6714285714286,-0.188311688311686,0.520408163265305,-0.166666666666666,-0.0108843537414973,-0.9578231292517,1.78136363636365,0.94047619047619,-1.17034013605442,4.04707482993197,-0.0357142857142918,0.817012987012987,-2.42748299319728,0.559115646258503,2.78537414965986,-0.855374149659864,-0.267532467532462,-5.74557823129252,-1.05374149659864,-1.31972789115646,-3.03061224489796,3.50779220779221,-11.2374149659864,-11.1115646258503,-1.31292517006803,3.37891156462585,0,0,0,0,0
paarl,South Africa,2022,06,-33.7637,18.9716,1,1,22.5857142857143,69.7142857142857,0.137142857142857,26.7571428571429,21.4285714285714,22.0318181818182,66.9597402597403,1.1838961038961,36.312987012987,23.111038961039,0.553896103896104,2.75454545454545,-1.04675324675325,-9.55584415584416,-1.68246753246753,0,21.9,66.2428571428572,2.27142857142857,36.6714285714286,24.2,-0.0428571428571445,0.432597402597409,1.11935064935065,0.284415584415584,1.26103896103896,0,21.6857142857143,19.0714285714286,11.5714285714286,14.0428571428571,19.3571428571429,65.0714285714286,63.7571428571429,77.3971428571429,73.0328571428571,71.0914285714286,1.52857142857143,2.16428571428571,11.4142857142857,1.78571428571429,5.65714285714286,37.7428571428571,38.6571428571429,29.1,24.3857142857143,32.8142857142857,24.1857142857143,19.4857142857143,32.2571428571429,10.9142857142857,30.2857142857143,0.225324675324675,0.364625850340136,-1.4952380952381,0.0278911564625854,-1.7312925170068,-0.410259740259747,-3.85285714285714,0.540816326530603,-6.4013605442177,3.26598639455781,-0.425,-2.56863945578231,6.68020408163265,-3.70380952380952,4.60265306122449,-0.217532467532472,3.98299319727892,1.31700680272109,-2.45374149659864,-1.22108843537415,-0.733116883116882,-11.8931972789116,-3.03469387755102,-26.6408163265306,9.4421768707483,0,0,0,0,0
paarl,South Africa,2022,07,-33.7637,18.9716,1,1,22.75,58.65,0.015,24.1,34.75,21.6428571428571,66.0155844155844,1.11909090909091,35.2012987012987,25.3084415584416,1.10714285714286,-7.36558441558441,-1.10409090909091,-11.1012987012987,9.44155844155844,0,21.8428571428571,62.5571428571429,0.457142857142857,28.6142857142857,27.3,-0.096103896103898,-2.71603896103895,-0.920909090909091,-7.57727272727273,4.37532467532468,0,22.1714285714286,20.2571428571429,12.2428571428571,15.7857142857143,20.0142857142857,64.6285714285714,62.9957142857143,75.6771428571429,73.3814285714286,65.9057142857143,2.6,7.56571428571429,7.05857142857143,0.312857142857143,1.06714285714286,36.3142857142857,40.4142857142857,30.7,22.2285714285714,34.9714285714286,22.5285714285714,20.6142857142857,35.1857142857143,13.9285714285714,19.8714285714286,0.115584415584415,1.38163265306122,-1.0047619047619,2.31632653061224,-0.315646258503399,-0.367792207792206,-1.16489795918368,-0.841020408163274,-2.48414965986395,-2.8226530612245,0.472402597402597,5.14625850340136,1.80734693877551,-6.79646258503401,-0.104489795918367,0.0233766233766275,4.29115646258504,2.01224489795918,-4.35034013605442,2.22448979591837,-1.53181818181818,-4.35034013605442,-7.15102040816327,-20.478231292517,-3.54081632653061,0,0,0,0,0
rennes,France,2022,01,48.108,-1.68449,0,1,6.15714285714286,87.2428571428572,1.9,22.1857142857143,68.0285714285714,5.70454545454545,87.4228571428571,2.83883116883117,22.0344155844156,66.8045454545455,0.452597402597402,-0.179999999999993,-0.938831168831169,0.151298701298703,1.22402597402598,0,5.95714285714286,92.1771428571429,2.43,17.9857142857143,80.7142857142857,-0.507482993197279,4.60809523809523,0.363061224489796,-2.39115646258504,19.1136054421769,0,7.04285714285714,11.3714285714286,22.8,9.32857142857143,8.78571428571429,88.5971428571429,85.1985714285714,68.7957142857143,67.4628571428572,88.9371428571429,3.69285714285714,0.0571428571428571,3.02142857142857,0.0557142857142857,5.16857142857143,26.1571428571429,14.2142857142857,23.9714285714286,20.4857142857143,23.3,73.9142857142857,23.3142857142857,32.0285714285714,30.0142857142857,84.7571428571429,-0.135374149659864,-2.52176870748299,3.45850340136055,-2.82040816326531,2.51020408163265,2.31782312925169,1.73544217687075,-2.48591836734694,-8.87102040816326,4.17367346938775,0.714285714285714,-3.03571428571429,1.61333333333333,-2.52469387755102,2.04299319727891,3.1625850340136,-6.33197278911565,2.34489795918367,-1.75510204081633,-1.26938775510204,10.5829931972789,-35.0197278911565,-14.3707482993197,-24.5469387755102,15.852380952381,0,0,0,0,0
rennes,France,2022,02,48.108,-1.68449,0,1,6.48571428571429,87.4,1.98571428571429,23.6142857142857,65.1428571428571,6.1461038961039,87.1300649350649,1.71493506493507,22.4363636363636,67.2831168831169,0.33961038961039,0.269935064935069,0.270779220779221,1.17792207792208,-2.14025974025975,0,11.0142857142857,88.8371428571429,3.71571428571429,24.3,81.4714285714286,4.44965986394558,0.655306122448977,0.371836734693878,0.457142857142859,16.2795918367347,0,6.78571428571429,12.8,17.4285714285714,11.7142857142857,0.0142857142857143,89.3842857142857,85.11,79.0357142857143,73.5657142857143,73.2357142857143,0,1.66571428571429,1.68428571428571,1.02857142857143,1.40428571428571,19.2571428571429,26.5142857142857,23.6571428571429,29.4428571428571,23.0571428571429,70.1857142857143,57.7,66.2857142857143,66,92.4428571428571,1.20680272108844,0.642176870748299,-2.18299319727891,-0.502040816326531,-6.09183673469388,2.07829931972789,1.18435374149659,5.05285714285714,-3.65755102040815,-9.60775510204083,-3.34170068027211,-2.22959183673469,-1.78027210884354,-2.56795918367347,-1.42319727891156,-3.01428571428572,6.07823129251701,2.84829931972789,6.28299319727891,-3.71632653061225,11.8285714285714,3.71700680272109,16.5176870748299,8.88367346938775,31.1081632653061,0,0,0,0,0
rennes,France,2022,03,48.108,-1.68449,0,1,6.1,86.7285714285714,1.94285714285714,23.6714285714286,62.2857142857143,6.41883116883117,87.1523376623377,2.81584415584416,24.3733766233766,68.1909090909091,-0.318831168831169,-0.42376623376623,-0.872987012987013,-0.701948051948051,-5.9051948051948,0,6.15714285714286,87.2428571428572,1.9,22.1857142857143,68.0285714285714,0.452597402597402,-0.179999999999993,-0.938831168831169,0.151298701298703,1.22402597402598,0,5.95714285714286,12.7142857142857,16.4857142857143,11.7285714285714,10.5571428571429,92.1771428571429,87.0128571428572,83.3257142857143,80.4614285714286,78.9142857142857,2.43,2.97714285714286,1.75142857142857,3.80857142857143,1.05714285714286,17.9857142857143,22.0571428571429,23.9142857142857,30.7142857142857,28.0428571428571,80.7142857142857,52.7428571428571,81.7142857142857,72.2,69.6,-0.507482993197279,0.338775510204082,-2.22721088435374,-1.66122448979592,4.44897959183673,4.60809523809523,1.4687074829932,8.97904761904762,3.86952380952381,-3.44755102040817,0.363061224489796,0.219863945578231,0.345102040816327,1.42040816326531,-0.963741496598639,-2.39115646258504,0.0197278911564638,2.12312925170068,8.74761904761905,4.91700680272109,19.1136054421769,-8.40068027210884,34.9979591836735,16.3673469387755,16.1761904761905,0,0,0,0,0
rennes,France,2022,04,48.108,-1.68449,0,1,5.55714285714286,85.5428571428572,1.9,23.4,61.9285714285714,5.55974025974026,85.4640909090909,2.40201298701299,23.6396103896104,63.4376623376623,-0.00259740259740315,0.0787662337662312,-0.502012987012987,-0.239610389610391,-1.50909090909091,0,6.48571428571429,87.4,1.98571428571429,23.6142857142857,65.1428571428571,0.33961038961039,0.269935064935069,0.270779220779221,1.17792207792208,-2.14025974025975,0,11.0142857142857,8.17142857142857,18.9285714285714,12.1714285714286,8.88571428571429,88.8371428571429,88.2771428571429,76.98,73.9414285714286,79.61,3.71571428571429,1.77,0.3,1.66428571428571,0.527142857142857,24.3,19.6857142857143,15.6,34.7428571428571,24.4428571428571,81.4714285714286,53.0857142857143,43.9,65.6714285714286,34.0714285714286,4.44965986394558,-2.68367346938776,-0.0278911564625872,-1.53197278911565,2.40204081632653,0.655306122448977,2.53244897959185,3.34251700680272,-0.303741496598633,-2.34299319727892,0.371836734693878,-1.91136054421769,-1.82666666666667,-0.621836734693878,-1.25319727891156,0.457142857142859,-2.29251700680272,-5.81292517006803,11.5272108843537,1.61360544217687,16.2795918367347,-0.513605442176868,-2.02517006802722,16.1061224489796,-26.9687074829932,0,0,0,0,0
rennes,France,2022,05,48.108,-1.68449,0,1,7.17142857142857,84.3714285714286,0.314285714285714,18.7857142857143,59.0142857142857,6.38961038961039,84.9531818181818,3.21844155844156,24.5116883116883,69.6253246753247,0.781818181818182,-0.581753246753252,-2.90415584415584,-5.72597402597403,-10.611038961039,0,6.1,86.7285714285714,1.94285714285714,23.6714285714286,62.2857142857143,-0.318831168831169,-0.42376623376623,-0.872987012987013,-0.701948051948051,-5.9051948051948,0,6.15714285714286,8.95714285714286,17.2285714285714,14.2714285714286,7.17142857142857,87.2428571428572,89.4571428571429,80.4057142857143,75.2928571428572,75.0285714285714,1.9,0.00428571428571429,0.397142857142857,2.34571428571429,0,22.1857142857143,13.9285714285714,17.0857142857143,22.2714285714286,20.5857142857143,68.0285714285714,61.9142857142857,78.6714285714286,68.0428571428572,35.2571428571429,0.452597402597402,-1.16258503401361,-1.61428571428571,-0.79387755102041,0.814285714285715,-0.179999999999993,2.7778231292517,4.38952380952381,0.407891156462583,-5.3078231292517,-0.938831168831169,-3.98510204081633,-1.82925170068027,-0.761700680272109,-2.49210884353742,0.151298701298703,-9.27006802721088,-4.13877551020408,0.388435374149662,-5.13537414965986,1.22402597402598,1.57619047619048,27.9836734693878,19.4231292517007,-25.6462585034014,0,0,0,0,0
rennes,France,2022,06,48.108,-1.68449,0,1,6.58571428571429,82.0142857142857,0.65,20.6714285714286,61.7714285714286,5.82922077922078,82.4067532467532,2.76279220779221,26.6045454545455,62.7487012987013,0.756493506493507,-0.392467532467521,-2.11279220779221,-5.93311688311689,-0.977272727272727,0,5.55714285714286,85.5428571428572,1.9,23.4,61.9285714285714,-0.00259740259740315,0.0787662337662312,-0.502012987012987,-0.239610389610391,-1.50909090909091,0,6.48571428571429,8.04285714285714,17.2571428571429,17.0714285714286,6.85714285714286,87.4,90.5885714285714,75.0328571428571,70.9128571428572,78.49,1.98571428571429,1.11428571428571,0.0857142857142857,2.01857142857143,2.49571428571429,23.6142857142857,13.7285714285714,22.2571428571429,19.5428571428571,30.5285714285714,65.1428571428571,68.7428571428572,27.4428571428571,43.0714285714286,51.2714285714286,0.33961038961039,-0.77687074829932,-1.28299319727891,1.09455782312925,-0.867346938775509,0.269935064935069,3.12054421768707,0.587891156462575,-2.76292517006802,-1.64258503401361,0.270779220779221,-1.42537414965986,-1.9565306122449,-0.717959183673469,0.125850340136054,1.17792207792208,-7.50884353741497,1.70340136054422,-1.08367346938775,5.92380952380952,-2.14025974025975,15.9809523809524,-19.9421768707483,-6.33265306122449,-5.16326530612245,0,0,0,0,0
rennes,France,2022,07,48.108,-1.68449,0,1,7.55,88.25,5.605,29.85,54.55,6.31038961038961,82.2051298701299,1.97707792207792,23.3493506493507,54.1590909090909,1.23961038961039,6.04487012987013,3.62792207792208,6.50064935064935,0.390909090909091,0,7.17142857142857,84.3714285714286,0.314285714285714,18.7857142857143,59.0142857142857,0.781818181818182,-0.581753246753252,-2.90415584415584,-5.72597402597403,-10.611038961039,0,6.1,5.38571428571429,19,18.8,8.48571428571429,86.7285714285714,79.35,74.0371428571429,73.5914285714286,80.0842857142857,1.94285714285714,1.67142857142857,0.0285714285714286,0,0.0285714285714286,23.6714285714286,28.8285714285714,20.5714285714286,17.5571428571429,26.4857142857143,62.2857142857143,48.0142857142857,32.5285714285714,28.7,59.0285714285714,-0.318831168831169,-3.07414965986395,1.13469387755102,2.66802721088435,-0.117006802721088,-0.42376623376623,-8.5991836734694,-1.20414965986394,-0.499455782312921,1.23224489795918,-0.872987012987013,-1.46040816326531,-1.7165306122449,-2.82462585034014,-1.81721088435374,-0.701948051948051,7.1734693877551,-0.282312925170068,-4.04353741496599,2.82517006802721,-5.9051948051948,-18.256462585034,-14.7360544217687,-21.9047619047619,4.32585034013605,0,0,0,0,0
